Timestamp,Open,High,Low,Close,Volume_BTC,Volume_Currency,Weighted_Price
2012-03-27,4.39,4.5,4.345,4.5,3717.2414680199995,16355.368123092701,4.399867015312417
2012-03-28,4.45,4.7,4.431,4.5,859.5577058500002,3921.370319254,4.5620791862673515
2012-03-29,4.5,4.65,4.311,4.5,5510.69271953,24737.254427890002,4.488955506486635
2012-03-30,4.5,4.652,4.41,4.65,5431.650772619999,24699.746626477983,4.547373839088677
2012-03-31,4.649,4.7,4.51,4.559,1843.6909086299997,8507.553176397,4.614414019494595
2012-04-01,4.6,4.629,4.49,4.55,1824.9430574299997,8292.49815953061,4.54397638642415
2012-04-02,4.575,4.849,4.4030000000000005,4.81,5816.543748030001,26786.296189307093,4.605191218303708
2012-04-03,4.771,4.88,4.6419999999999995,4.809,1722.2913879999996,8136.250896374002,4.724084991113016
2012-04-04,4.8,4.85,4.711,4.78,5990.019067319998,28638.135304756757,4.780975650144263
2012-04-05,4.78,4.82,4.7139999999999995,4.8,4069.475343999999,19424.612233621003,4.7732473087127785
2012-04-06,4.8,4.85,4.769,4.801,4005.320475550001,19216.966377038996,4.797859870226781
2012-04-07,4.84,4.849,4.49,4.49,3281.7119631799997,15371.675145188017,4.684041536141632
2012-04-08,4.5,4.668,4.407,4.55,2782.47069873,12557.3079043,4.513006340024179
2012-04-09,4.45,4.601,4.405,4.59,4483.97392582,20281.55915722199,4.523121564207809
2012-04-10,4.5889999999999995,4.763999999999999,4.478,4.655,8555.141778899999,39643.156181581006,4.633839766321001
2012-04-11,4.655,4.83,4.655,4.79,3838.45491346,18228.14387516069,4.748823233859418
2012-04-12,4.769,4.841,4.688,4.702,9351.675167929994,44199.553535683925,4.726378188076817
2012-04-13,4.796,4.828,4.5,4.803,8352.324710619998,39434.63747296958,4.7213965978631505
2012-04-14,4.803,4.95,4.771,4.81,4057.3626498800013,19688.0586974563,4.852427647313849
2012-04-15,4.848,4.869,4.754,4.869,1174.3042779999998,5664.938130995,4.824080297691806
2012-04-16,4.81,4.868,4.771,4.865,10470.3406791,50283.86002535899,4.802504671670459
2012-04-17,4.833,4.935,4.79,4.919,2966.2286060700008,14414.130423243418,4.859413193489799
2012-04-18,4.928,5.12,4.928,5.12,6757.7754528,33793.659978390286,5.0007077350266655
2012-04-19,5.12,5.15,4.93,4.99,8924.308076009997,44708.587540781795,5.009753939464036
2012-04-20,4.99,5.379,4.952,5.35,7043.651292910002,35574.68196484398,5.050602377300072
2012-04-21,5.301,5.35,5.082,5.15,2689.9937712000005,13912.288233732002,5.1718663376405365
2012-04-22,5.185,5.234,5.025,5.06,2053.2383117499994,10547.88689133672,5.137195634318079
2012-04-23,5.07,5.1,5.025,5.0760000000000005,4222.9709196700005,21350.09379593882,5.055704669073876
2012-04-24,5.035,5.075,4.872,5.0,9003.83407788,44454.60896118641,4.937297664158365
2012-04-25,5.0,5.085,4.95,5.084,1854.0726433600005,9284.915123601999,5.007848617395932
2012-04-26,5.05,5.07,4.93,5.0,6657.614552730001,33008.818953061,4.95805497473949
2012-04-27,5.0,5.0,4.933,4.999,2321.4706621299997,11543.667849443002,4.9725667602671475
2012-04-28,4.999,5.0360000000000005,4.851,4.937,3567.7465557899995,17580.69877621599,4.9276759156798144
2012-04-29,4.937,4.94,4.82,4.82,939.8278290000002,4581.790785879999,4.875138450363974
2012-04-30,4.82,4.919,4.803,4.918,2900.53431961,14053.093022639194,4.845001463223075
2012-05-01,4.918,4.928999999999999,4.823,4.845,955.39670192,4649.164499847001,4.866213679096726
2012-05-02,4.8580000000000005,5.1,4.8580000000000005,4.96,8401.109214549995,41764.518771238014,4.971310062117212
2012-05-03,4.96,5.002,4.931,5.0,4137.986953280001,20598.88565324799,4.977996761666963
2012-05-04,4.999,5.04,4.9430000000000005,4.9639999999999995,3734.2898432000006,18632.9074619001,4.989678960199063
2012-05-05,4.9639999999999995,5.0,4.861000000000001,4.9,5514.278251639998,27178.19885460399,4.928695581605977
2012-05-06,4.9,5.2,4.872,4.961,2948.344439000001,14714.705451154001,4.990836639203808
2012-05-07,4.93,4.997,4.91,4.97,3419.1153090000003,16902.676480827995,4.943581878135481
2012-05-08,4.97,4.998,4.899,4.92,4135.340673000001,20354.436975321998,4.9220701714414705
2012-05-09,4.904,4.97,4.9,4.92,5042.665745000001,24828.779841124015,4.923740953035151
2012-05-10,4.92,4.975,4.8660000000000005,4.88,7170.637718930003,35101.67975362503,4.89519637297516
2012-05-11,4.88,4.9,4.746,4.8,7013.178933999997,33769.09281259401,4.815090721396105
2012-05-12,4.85,5.08,4.803,4.821000000000001,4708.753429000001,23177.63768353,4.922244928091772
2012-05-13,4.899,4.925,4.838,4.84,1787.5877600000001,8747.746853146,4.893604134515891
2012-05-14,4.84,4.946000000000001,4.8260000000000005,4.9,4269.48570178,20739.81250772201,4.85768402950157
2012-05-15,4.871,4.94,4.85,4.89,9519.069236000003,46413.777640121996,4.875873521813513
2012-05-16,4.9,5.0,4.836,4.98,6375.759080700001,31433.664877813997,4.930183916918464
2012-05-17,4.984,5.0,4.959,4.998,2813.726481499999,14003.966060002,4.977017543132508
2012-05-18,4.998,5.019,4.9319999999999995,4.989,3890.5149930999987,19382.263210961,4.9819273914472255
2012-05-19,4.989,5.02,4.953,5.008,3402.4756963199993,16959.372992358996,4.984421493649953
2012-05-20,5.008,5.013999999999999,4.97,4.99,3281.2896176000004,16372.6541740606,4.989701026767604
2012-05-21,4.981,5.02,4.95,4.98,10959.67452159999,54454.47266413,4.968621336044955
2012-05-22,4.962,5.015,4.956,4.98,2493.6368781799993,12396.013250400802,4.971057878903415
2012-05-23,4.99,5.05,4.966,4.975,5462.786594999999,27272.58989894,4.992431870558914
2012-05-24,5.0,5.034,4.977,5.034,2890.96439053,14452.2163586087,4.99909871112566
2012-05-25,5.029,5.0360000000000005,4.985,5.01,5977.8910995999995,29914.762234490987,5.0042333886765995
2012-05-26,5.01,5.026,4.98,4.99,6247.045619500001,31229.363088594993,4.999061154782238
2012-05-27,4.982,5.029,4.944,5.002,5145.310361999997,25609.529578031008,4.977256526091558
2012-05-28,5.0,5.098,4.998,5.013,4602.494991999998,23108.790114811996,5.020926726694851
2012-05-29,5.062,5.063,5.0,5.015,4036.3525870000008,20236.411416438998,5.013539075256954
2012-05-30,5.015,5.053999999999999,5.011,5.02,4153.54481265,20893.729201769995,5.030336771168626
2012-05-31,5.024,5.1,5.024,5.0489999999999995,4082.1815159999996,20639.990127731002,5.056117677970252
2012-06-01,5.07,5.2,5.061,5.15,5070.17971531,26071.081613454906,5.14204290130589
2012-06-02,5.15,5.15,5.087,5.087,4752.553046999998,24348.139899897,5.1231705693988046
2012-06-03,5.129,5.129,5.087,5.1,3572.6090139999997,18224.934581760994,5.101295582680013
2012-06-04,5.1,5.178,5.093,5.122000000000001,1724.858232,8832.713018189002,5.120834196296431
2012-06-05,5.148,5.4,5.13,5.291,5793.310102970001,30477.13817555449,5.2607469018325235
2012-06-06,5.291,5.371,5.27,5.3260000000000005,3770.391791859999,20096.668782599998,5.330127448820369
2012-06-07,5.3260000000000005,5.496,5.324,5.47,4992.004544009998,26933.084595577,5.395244406957626
2012-06-08,5.445,5.797999999999999,5.428,5.561,5942.525161389999,33066.77719036399,5.564432003621409
2012-06-09,5.561,5.585,5.422000000000001,5.489,7016.7166867999995,38923.9574362818,5.54731780884162
2012-06-10,5.452000000000001,5.46,5.1610000000000005,5.2989999999999995,7337.178293089996,39176.22280017699,5.339412678177979
2012-06-11,5.2989999999999995,5.7,5.252999999999999,5.597,6236.2518800000025,33659.80813242799,5.397442050148234
2012-06-12,5.5,5.7,5.39,5.517,4998.5680699,27590.045260330997,5.519589785416877
2012-06-13,5.523,5.9,5.523,5.7,5579.8479096599995,32042.363599133496,5.742515587864106
2012-06-14,5.837000000000001,5.877000000000001,5.654,5.85,6244.8674687799985,35969.096170711375,5.759785351816013
2012-06-15,5.855,6.5,5.755,6.497999999999999,5323.830603550001,31967.980006512793,6.004695187934064
2012-06-16,6.497999999999999,6.65,6.13,6.26,11012.591854500002,70228.63130561796,6.377121047750526
2012-06-17,6.38,6.4,5.8,6.1,4811.309710279998,29538.464383881,6.139381200251601
2012-06-18,6.1,6.317,5.985,6.234,2114.3058973200004,13029.397339065996,6.162493968153557
2012-06-19,6.225,6.45,6.1610000000000005,6.267,3159.0450274999994,20037.837902138002,6.343004840926727
2012-06-20,6.3,6.86,6.267,6.599,5026.5416959500035,32830.26964448299,6.531383131852874
2012-06-21,6.505,6.699,6.452999999999999,6.55,2474.2128501,16163.548171874007,6.53280422952323
2012-06-22,6.585,6.649,6.401,6.457999999999999,3064.0161639999988,19998.581654260994,6.5269178045566605
2012-06-23,6.457999999999999,6.461,6.2010000000000005,6.25,4002.93309411,25611.246692302415,6.3981201009797894
2012-06-24,6.225,6.399,6.015,6.2,6147.3013404500025,38090.27818757499,6.19626012750282
2012-06-25,6.199,6.281000000000001,5.922000000000001,6.194,7020.501757360003,43051.7113172882,6.132284102365557
2012-06-26,6.2010000000000005,6.398,6.194,6.25,6105.52400816,38225.01950601288,6.260727081725556
2012-06-27,6.25,6.6,6.2,6.551,4998.145787700001,31929.586437786,6.3882863353769945
2012-06-28,6.551,6.581,6.434,6.459,2022.1365167499998,13141.451312738998,6.498795310743947
2012-06-29,6.47,6.6,6.401,6.6,4256.8381180999995,27773.770670845995,6.524507134239477
2012-06-30,6.609,6.652,6.6,6.601,6141.4660730000005,40560.68526092048,6.604397839017498
2012-07-01,6.605,6.644,6.6,6.6,4420.0572489999995,29177.507357464,6.601160508512682
2012-07-02,6.6,6.693,6.5,6.61,9777.03427385,64380.12363413851,6.584831537957461
2012-07-03,6.63,6.64,6.31,6.399,3595.0151273899996,23256.439719490794,6.469079793935414
2012-07-04,6.399,6.5,6.324,6.399,3477.0239410000004,22177.501556072002,6.378299929017371
2012-07-05,6.39,6.599,6.35,6.535,3581.780170499999,23287.781472846695,6.501733876536548
2012-07-06,6.489,6.569,6.433,6.497000000000001,2813.2214409499998,18245.90853267539,6.4857704648070325
2012-07-07,6.547999999999999,6.74,6.502999999999999,6.621,2854.726196599999,18836.580077559007,6.5983841462601625
2012-07-08,6.72,6.735,6.551,6.643,2066.579027890001,13700.427090264802,6.629520045141019
2012-07-09,6.646,6.75,6.542999999999999,6.6,10301.72134350001,68452.10328769738,6.644724799403356
2012-07-10,6.6,7.144,6.545,7.0,6209.046861240005,43009.95642034953,6.926982092668575
2012-07-11,7.0,7.129,6.92,7.019,2044.49079359,14242.863856408958,6.966460255562885
2012-07-12,6.9510000000000005,7.499,6.94,7.499,3300.604581989999,23279.101058456996,7.052980894918824
2012-07-13,7.499,7.7,7.3,7.407,2647.766770940001,19909.76791569301,7.519456824599665
2012-07-14,7.489,7.5360000000000005,7.4,7.49,858.8554863000002,6408.060579356999,7.461162770192341
2012-07-15,7.49,7.49,7.365,7.41,1742.9559387999998,12903.705504343,7.403345785795948
2012-07-16,7.44,8.08,7.4110000000000005,8.08,4251.139317820003,33108.151382783704,7.788065482587304
2012-07-17,8.08,9.0,7.672000000000001,8.45,5450.757049839999,44635.064032180555,8.188782516639733
2012-07-18,8.599,9.15,8.391,8.9,7303.473355210001,64283.68958327759,8.801796961088415
2012-07-19,8.9,9.08,8.8,9.038,3162.7704341500007,28151.84483683898,8.901007968479012
2012-07-20,8.802999999999999,9.033999999999999,7.82,8.411,3877.8649662099992,31775.78736090324,8.194144880696827
2012-07-21,8.4,8.89,7.89,8.421,2253.07262862,19137.71695743968,8.494052395089222
2012-07-22,8.5,8.55,8.1,8.1,925.7428701100002,7826.683510089999,8.454489645877588
2012-07-23,8.443999999999999,8.498,7.8020000000000005,8.488,7099.178505139997,59517.48344068378,8.383714171659653
2012-07-24,8.404,8.55,8.25,8.435,3708.591841419997,31051.807420687863,8.37293742435628
2012-07-25,8.45,8.61,8.3,8.511000000000001,2536.7193288999993,21347.07771341751,8.41523043965383
2012-07-26,8.511000000000001,8.71,8.42,8.699,2675.0899311299972,22903.893328662627,8.561915269513083
2012-07-27,8.7,8.754,8.501,8.726,1617.9020436399996,14014.601993312492,8.662206743853332
2012-07-28,8.66,8.725,8.611,8.613999999999999,1121.38836332,9714.835523046999,8.663221271785899
2012-07-29,8.613999999999999,8.712,8.571,8.581,994.7649404000001,8559.441927849199,8.60448692975388
2012-07-30,8.581,8.976,8.371,8.852,4347.310579400002,37955.32707859296,8.730760405857959
2012-07-31,8.854,9.9,8.854,9.151,874.1421086200002,8064.283089293998,9.225368518197808
2012-08-01,9.175,9.394,9.011000000000001,9.349,6675.301925700001,61144.597229908,9.1598249652949
2012-08-02,9.349,10.4,9.101,10.2,4605.447098230001,43804.223606422005,9.51139437108227
2012-08-03,10.38,11.09,10.04,10.681,4430.071558329999,46374.69227749927,10.468158734433876
2012-08-04,10.85,11.0,10.401,10.582,3399.8037728600007,36724.941807005715,10.802076902253617
2012-08-05,10.582,10.617,10.04,10.339,5706.1812281500015,58409.621549473784,10.236201623131892
2012-08-06,10.339,10.877,10.205,10.685,5114.323584199999,54193.61388459199,10.596438217561309
2012-08-07,10.587,10.747,10.421,10.738,6417.874932300001,67780.00605116744,10.561129153521355
2012-08-08,10.738,10.9,10.64,10.815999999999999,1985.1336213799993,21380.39686960252,10.770255784968054
2012-08-09,10.815999999999999,12.0,10.8,11.0,5728.780376270003,64264.59229344696,11.217848839108317
2012-08-10,11.0,11.4,10.802,11.282,7497.268202689999,83044.64960423106,11.076654503894481
2012-08-11,11.172,11.315,11.104000000000001,11.280999999999999,1064.3773569999998,11970.701979817399,11.246671024229052
2012-08-12,11.280999999999999,11.497,11.280999999999999,11.41,2052.38487172,23381.004861826008,11.392115184629855
2012-08-13,11.494000000000002,11.75,11.3,11.75,6742.7275516600075,77364.59328219898,11.473783078059029
2012-08-14,11.7,12.099,11.7,12.039000000000001,3037.0299848899995,36080.572203795986,11.88021599500369
2012-08-15,12.039000000000001,13.395999999999999,12.039000000000001,13.1,4127.167066840002,51855.55486286658,12.564442878870468
2012-08-16,13.199000000000002,13.394,12.583,13.298,5781.824900260003,75709.55450290428,13.094404588333296
2012-08-17,13.151,15.298,10.834000000000001,11.49,9748.426197059991,135124.62985386932,13.861173806149479
2012-08-18,12.6,13.47,10.776,11.304,2259.3146651000006,26376.774419405407,11.674679417989761
2012-08-19,11.300999999999998,11.6,7.54,7.85,5441.914131729996,51030.7190736948,9.377347352129576
2012-08-20,7.85,10.399000000000001,7.54,9.7,8159.379956080004,75534.97808754296,9.25744094454845
2012-08-21,9.7,10.19,9.302,9.85,3200.4006410399998,31524.410225129093,9.850144954003303
2012-08-22,9.85,10.328,9.65,9.822000000000001,2877.295038059999,28538.421284760963,9.918489729855038
2012-08-23,9.822000000000001,10.097000000000001,9.801,9.81,1699.0064926999996,16816.721563231396,9.897973689616025
2012-08-24,9.899,10.748,9.81,10.709000000000001,2745.2173892099977,27623.729274656383,10.062492458058404
2012-08-25,10.614,10.752,10.073,10.58,1427.4719320000002,14737.897576686999,10.324474510709328
2012-08-26,10.520999999999999,10.65,10.515,10.556,675.7753129699996,7161.265921220398,10.597110879571765
2012-08-27,10.556,12.200999999999999,10.556,10.9,5832.632385260001,65934.54169795461,11.304422659069306
2012-08-28,11.0,11.5,10.501,10.800999999999998,5801.013817400002,62194.74247219956,10.72135740922525
2012-08-29,10.8,11.03,10.65,10.7,1035.28682506,11214.870799884686,10.832621963710134
2012-08-30,10.652000000000001,10.825,10.501,10.825,1456.0198386000002,15413.840062847998,10.586284372106354
2012-08-31,10.748,10.748,9.7,10.0,1865.1855983200007,19138.50030117951,10.260909326352202
2012-09-01,10.05,10.25,9.503,9.95,1396.3627195999998,13811.663018812906,9.891171416241603
2012-09-02,9.999,10.5,9.715,10.192,1338.2949519900005,13458.329557735338,10.05632542940048
2012-09-03,10.124,10.484000000000002,10.001,10.427999999999999,1382.9589773500002,14144.11520465311,10.227429328204511
2012-09-04,10.321,10.387,10.0,10.290999999999999,1444.0984640899997,14652.916085751993,10.146756921444096
2012-09-05,10.174,10.9,10.051,10.82,3261.9138618099996,33966.82809262723,10.413159124250882
2012-09-06,10.78,11.295,10.6,11.078,3856.164056169998,42056.71127562846,10.906359445038715
2012-09-07,11.078,11.219000000000001,10.812000000000001,11.004000000000001,2265.118354000001,25093.884007902405,11.078398602699412
2012-09-08,11.003,11.1,10.69,11.005999999999998,2714.1964198000014,29555.877457152015,10.88936572222355
2012-09-09,11.009,11.094000000000001,10.704,10.824000000000002,1130.9316069999998,12343.773886518999,10.914695292019548
2012-09-10,10.88,11.097999999999999,10.88,10.955,2423.817973959999,26585.44755054909,10.968417528117495
2012-09-11,10.955,11.097999999999999,10.800999999999998,11.01,5372.186909649999,58828.939588586,10.950650187340326
2012-09-12,11.011,11.279000000000002,10.79,11.276,3068.486190260002,33881.389077530985,11.041727736979032
2012-09-13,11.276,11.292,11.186,11.190999999999999,1428.4563336700003,16039.380187708397,11.22847076921134
2012-09-14,11.190999999999999,11.645999999999999,11.190999999999999,11.6,2975.4766841600003,33996.618273945576,11.425603989749655
2012-09-15,11.639000000000001,11.639000000000001,11.353,11.5,1005.2399044799998,11548.330458316006,11.48813373489171
2012-09-16,11.5,11.88,11.41,11.651,1868.5493555399987,21707.436553106814,11.617266886072434
2012-09-17,11.7,11.828,11.552999999999999,11.65,5142.615996199997,59902.41201178218,11.648237406029443
2012-09-18,11.623,12.1,11.59,11.954,3966.6625519399977,46826.580859144,11.805032630326032
2012-09-19,12.095,12.44,11.954,12.352,3354.050738759999,40848.97258175499,12.178996611380112
2012-09-20,12.418,12.571,12.229000000000001,12.356,3215.1483103599994,39949.45025651559,12.425383341660671
2012-09-21,12.345,12.5,11.860999999999999,12.196,1807.676908849999,22028.1687578783,12.18589928876842
2012-09-22,12.115,12.196,11.933,11.979000000000001,1079.3395028300004,12985.702193417806,12.031156238949496
2012-09-23,11.979000000000001,12.0,11.57,11.92,2081.832303849999,24617.968327999395,11.825144745075097
2012-09-24,11.978,12.0,11.632,11.784,6078.972481960002,71925.00102343415,11.831769470396393
2012-09-25,11.800999999999998,11.99,11.7,11.85,2286.5115532199984,27029.650063160992,11.821348562659248
2012-09-26,11.835999999999999,12.2,11.790999999999999,12.030999999999999,1704.0962016099998,20422.988413119154,11.984645229432399
2012-09-27,12.030999999999999,12.2,11.950999999999999,12.177999999999999,2717.8941405999994,32862.320805945,12.091096674828677
2012-09-28,12.062000000000001,12.25,12.02,12.15,2943.37773601,35620.2487023876,12.101827185345872
2012-09-29,12.100999999999999,12.31,12.03,12.172,2720.653958439996,33082.80386100392,12.159871989002736
2012-09-30,12.171,12.25,12.08,12.16,1021.0145464200002,12380.693684094138,12.125873943231039
2012-10-01,12.1,12.17,11.931,11.953,6891.499037430004,82819.82550709654,12.017679325974617
2012-10-02,11.953,12.37,11.940999999999999,12.3,9309.051446420004,113568.31463309278,12.199773015194575
2012-10-03,12.265999999999998,12.55,12.205,12.55,8051.848885230002,99705.31963123108,12.382909944339197
